cultivo,plaga_enfermedad,comarca_nombre,comarca_zona,comarca_zona_id,fecha_aviso,nivel_aviso
VIÑA,MILDIU,ISORA,Zona alta,5,2017-05-03,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2017-04-26,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2017-04-26,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2017-04-19,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2017-04-19,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2017-04-11,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2017-04-11,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2017-04-05,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2017-04-05,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2017-03-29,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2017-03-29,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-10-06,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona alta,5,2016-10-06,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona media,4,2016-08-31,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-08-31,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-08-24,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-08-24,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-08-17,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-08-17,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-08-10,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-08-10,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-08-03,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-08-03,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-07-27,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-07-27,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-07-20,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-07-20,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-07-13,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-07-13,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-07-06,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-07-06,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-06-30,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-06-30,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-06-22,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-06-22,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-06-15,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-06-15,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-06-08,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-06-08,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-06-01,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-06-01,MEDIO
VIÑA,MILDIU,ISORA,Zona media,4,2016-05-25,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-05-25,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-05-18,MEDIO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-05-18,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-05-11,MEDIO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-05-11,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-05-04,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-05-04,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-04-27,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-04-27,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-04-20,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-04-20,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-04-13,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-04-13,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2016-04-06,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2016-04-06,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-08-26,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-08-26,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-08-19,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-08-19,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-08-12,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-08-12,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-08-05,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-08-05,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-07-29,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-07-29,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-07-22,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-07-22,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-07-15,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-07-15,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-07-08,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-07-08,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-07-01,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-07-01,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-06-24,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-06-24,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-06-17,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-06-17,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-06-10,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-06-10,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-06-03,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-06-03,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-05-27,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-05-27,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-05-20,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-05-20,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-05-13,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-05-13,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-05-06,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-05-06,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-04-29,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-04-29,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-04-22,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-04-22,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-04-15,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-04-15,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2015-04-08,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2015-04-08,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-08-20,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona alta,5,2014-08-20,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona media,4,2014-08-13,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-08-13,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-08-05,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-08-05,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-07-30,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-07-30,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-07-23,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-07-23,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-07-16,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-07-16,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-07-09,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-07-09,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-07-02,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-07-02,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-06-25,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-06-25,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-06-18,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-06-18,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-06-11,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-06-11,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-06-04,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-06-04,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-05-28,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-05-28,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-05-21,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-05-21,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-05-14,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-05-14,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-05-07,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona alta,5,2014-05-07,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona media,4,2014-04-30,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona alta,5,2014-04-30,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona media,4,2014-04-23,MEDIO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-04-23,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2014-04-15,ALTO
VIÑA,MILDIU,ISORA,Zona alta,5,2014-04-15,ALTO
VIÑA,MILDIU,ISORA,Zona media,4,2014-04-09,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona alta,5,2014-04-09,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona media,4,2014-04-01,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona alta,5,2014-04-01,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona media,4,2014-03-10,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona alta,5,2014-03-10,SIN ALERTA
VIÑA,MILDIU,ISORA,Zona media,4,2013-07-24,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2013-07-24,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2013-07-17,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2013-07-17,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2013-07-10,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2013-07-10,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2013-07-03,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2013-07-03,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2013-06-27,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2013-06-27,BAJO
VIÑA,MILDIU,ISORA,Zona media,4,2013-06-19,BAJO
VIÑA,MILDIU,ISORA,Zona alta,5,2013-06-19,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2024-06-26,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2024-06-26,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2024-06-26,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2024-06-12,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2024-06-12,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2024-06-12,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2024-06-05,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2024-06-05,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2024-06-05,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2024-05-29,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2024-05-29,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2024-05-29,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2024-05-22,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2024-05-22,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2024-05-22,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2024-05-15,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2024-05-15,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2024-05-15,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2024-05-08,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2024-05-08,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2024-05-08,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2024-04-29,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2024-04-29,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2024-04-29,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2024-04-24,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2024-04-24,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2024-04-24,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2024-04-17,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2024-04-17,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2024-04-17,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2024-04-10,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2024-04-10,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2024-04-10,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2024-04-03,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2024-04-03,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2024-04-03,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2024-04-01,SIN ALERTA
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2024-04-01,SIN ALERTA
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2024-04-01,SIN ALERTA
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-08-16,SIN ALERTA
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-08-16,SIN ALERTA
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-08-16,SIN ALERTA
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-08-09,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-08-09,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-08-09,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-08-02,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-08-02,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-08-02,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-07-26,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-07-26,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-07-26,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-07-19,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-07-19,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-07-19,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-07-12,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-07-12,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-07-12,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-06-28,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-06-28,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-06-28,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-06-21,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-06-21,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-06-21,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-06-14,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-06-14,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-06-14,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-06-07,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-06-07,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-06-07,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-05-31,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-05-31,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-05-31,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-05-24,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-05-24,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-05-24,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-05-17,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-05-17,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-05-17,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-05-10,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-05-10,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-05-10,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-05-02,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-05-02,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-05-02,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-04-26,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-04-26,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-04-26,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-04-19,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-04-19,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-04-19,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2023-04-12,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2023-04-12,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2023-04-12,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-08-17,SIN ALERTA
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-08-17,SIN ALERTA
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-08-17,SIN ALERTA
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-08-10,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-08-10,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-08-10,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-08-04,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-08-04,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-08-04,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-07-27,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-07-27,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-07-27,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-07-20,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-07-20,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-07-20,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-07-13,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-07-13,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-07-13,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-07-06,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-07-06,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-07-06,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-06-29,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-06-29,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-06-29,ALTO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-06-22,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-06-22,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-06-22,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-06-15,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-06-15,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-06-15,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-06-08,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-06-08,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-06-08,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-05-31,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-05-31,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-05-31,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-05-25,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-05-25,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-05-25,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-05-18,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-05-18,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-05-18,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-05-11,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-05-11,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-05-11,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-05-04,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-05-04,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-05-04,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-04-27,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-04-27,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-04-27,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-04-20,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-04-20,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-04-20,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-04-12,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-04-12,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-04-12,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-04-06,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-04-06,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-04-06,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2022-03-30,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2022-03-30,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2022-03-30,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2021-08-04,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2021-08-04,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2021-08-04,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2021-07-28,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2021-07-28,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2021-07-28,MEDIO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2021-07-21,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2021-07-21,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2021-07-21,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2021-07-14,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2021-07-14,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2021-07-14,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2021-07-07,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2021-07-07,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2021-07-07,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona baja,6,2021-06-30,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona media,7,2021-06-30,BAJO
VIÑA,MILDIU,TACORONTE-ACENTEJO,Zona alta,8,2021-06-30,BAJO
